Waf: Entering directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
Waf: Leaving directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
'build' finished successfully (0.577s)
The total number of nodes is:	22
CHOSEN REPOSITORY:	6
CHOSEN REPOSITORY:	4
The number of consumer is:	20
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
NODE:	7	 APP-LAYER RECEIVED DATA:	/54	724322083
NODE:	8	 APP-LAYER RECEIVED DATA:	/480	724456285
NODE:	15	 APP-LAYER RECEIVED DATA:	/315	726294465
NODE:	3	 APP-LAYER RECEIVED DATA:	/3	728314752
NODE:	19	 APP-LAYER RECEIVED DATA:	/2	731744068
NODE:	14	 APP-LAYER RECEIVED DATA:	/24	765934675
NODE:	9	 APP-LAYER RECEIVED DATA:	/2	790888317
NODE:	20	 APP-LAYER RECEIVED DATA:	/9	791812876
NODE:	17	 APP-LAYER RECEIVED DATA:	/60	792137252
NODE:	0	 APP-LAYER RECEIVED DATA:	/340	793760016
NODE:	2	 APP-LAYER RECEIVED DATA:	/18	796667235
NODE:	12	 APP-LAYER RECEIVED DATA:	/5	799310801
NODE:	16	 APP-LAYER RECEIVED DATA:	/15	811014949
NODE:	1	 APP-LAYER RECEIVED DATA:	/5	812886662
NODE:	13	 APP-LAYER RECEIVED DATA:	/1	813704707
NODE:	15	 APP-LAYER RECEIVED DATA:	/1	815514299
NODE:	10	 APP-LAYER RECEIVED DATA:	/90	816323950
NODE:	11	 APP-LAYER RECEIVED DATA:	/3	818327228
NODE:	21	 APP-LAYER RECEIVED DATA:	/5	819290169
NODE:	5	 APP-LAYER RECEIVED DATA:	/4272	819418420
NODE:	8	 APP-LAYER RECEIVED DATA:	/1	821770437
NODE:	18	 APP-LAYER RECEIVED DATA:	/61	823181283
NODE:	3	 APP-LAYER RECEIVED DATA:	/2734	826016375
NODE:	7	 APP-LAYER RECEIVED DATA:	/16	828839968
NODE:	19	 APP-LAYER RECEIVED DATA:	/124	836505472
NODE:	14	 APP-LAYER RECEIVED DATA:	/4	860496378
NODE:	0	 APP-LAYER RECEIVED DATA:	/90	890815599
NODE:	2	 APP-LAYER RECEIVED DATA:	/12	892610597
NODE:	9	 APP-LAYER RECEIVED DATA:	/3	893070615
NODE:	12	 APP-LAYER RECEIVED DATA:	/80	894997693
NODE:	17	 APP-LAYER RECEIVED DATA:	/1767	895445268
NODE:	20	 APP-LAYER RECEIVED DATA:	/13	895977112
NODE:	1	 APP-LAYER RECEIVED DATA:	/2	907615454
NODE:	10	 APP-LAYER RECEIVED DATA:	/3	911778677
NODE:	16	 APP-LAYER RECEIVED DATA:	/595	914072846
NODE:	15	 APP-LAYER RECEIVED DATA:	/1	914951586
NODE:	13	 APP-LAYER RECEIVED DATA:	/1	918153137
NODE:	18	 APP-LAYER RECEIVED DATA:	/1389	919799449
NODE:	21	 APP-LAYER RECEIVED DATA:	/1	919964224
NODE:	3	 APP-LAYER RECEIVED DATA:	/1	920837817
NODE:	5	 APP-LAYER RECEIVED DATA:	/3	921239581
NODE:	11	 APP-LAYER RECEIVED DATA:	/6805	922577560
NODE:	8	 APP-LAYER RECEIVED DATA:	/14	925870493
NODE:	7	 APP-LAYER RECEIVED DATA:	/118	929480014
